rut,shut
ruth,rouge
rye,die
rye,guy
s,bees
s,cheese
s,d
s,g
s,peas
s,these
s,v
s,wheeze
s,z
sack,back
sack,jack
sack,knack
sack,pack
sack,rack
sack,shack
sack,whack
sack,yak
sag,gag
sage,page
said,fed
said,wed
sail,fail
sail,rail
sail,tail
sail,veil
saint,paint
sale,bale
sale,mail
sale,nail
sale,veil
sale,whale
sam,yam
sand,band
sand,hand
sane,jane
sane,vein
sank,thank
sap,gap
sap,nap
sap,yap
sap,zap
sash,rash
sat,cat
sat,that
save,gave
save,wave
saw,thaw
say,lay
say,they
say,yay
scene,bean
scene,jean
schick,kick
schick,nick
schick,thick
schick,vic
sea,bee
sea,key
sea,knee
sea,tea
sea,thee
seal,heel
seal,meal
seal,veal
seas,peas
seat,beet
seat,feet
seat,heat
seat,meat
seat,neat
seat,sheet
seat,wheat
seed,bead
seed,feed
seed,lead
seed,weed
seep,deep
sell,shell
set,get
set,jet
set,yet
sew,dough
sew,foe
sew,go
sew,low
sew,row
sew,show
sew,though
sew,toe
sew,woe
sh,ch
sh,dz
sh,ng
sh,voiced
sh,voiceless
shack,knack
shack,rack
shack,sack
shack,yak
shack,zach
shacks,jacks
shade,jade
shade,made
shake,cake
shake,jake
shake,lake
shake,make
shake,rake
shake,wake
shale,nail
shane,lane
shane,vein
shanks,thanks
shape,cape
shape,gape
shape,tape
shard,guard
share,chair
share,fair
share,hair
share,rare
share,their
shark,bark
shark,dark
shark,lark
shark,mark
shark,park
shave,gave
shave,knave
shave,wave
shawl,ball
shawl,call
shawl,fall
shawl,paul
shawl,wall
shawl,ya
shay,they
she,bee
she,he
she,key
she,knee
she,me
she,thee
sheaf,leaf
sheaf,thief
shear,fear
shear,gear
shear,jeer
shear,near
shear,veer
shed,red
shed,wed
shed,zed
sheep,beep
sheep,cheap
sheep,deep
sheep,heap
sheep,jeep
sheep,keep
sheep,leap
sheep,peep
sheep,reap
sheep,weep
sheet,beet
sheet,meat
sheet,neat
sheet,seat
sheet,wheat
shell,bell
shell,cell
shell,fell
shell,sell
shell,tell
shell,well
shield,field
shin,bin
shin,fin
shin,gin
shin,kin
shin,pin
shine,fine
shine,line
shine,mine
shine,nine
shine,pine
shine,sign
shine,vine
shine,wine
ship,chip
ship,dip
ship,hip
ship,lip
ship,sip
ship,tip
ship,whip
ship,zip
shirt,bert
shirt,dirt
shirt,hurt
shirt,yurt
shock,dock
shock,sock
shock,wok
shocks,fox
shocks,jocks
shod,rod
shoe,boo
shoe,chew
shoe,ewe
shoe,goo
shoe,moo
shoe,new
shoe,two
shoe,you
shoe,zoo
shoes,choose
shone,gone
shook,cook
shook,look
shop,chop
shop,cop
shop,hop
shop,mop
shop,pop
shop,top
shore,core
shore,door
shore,saw
shore,tore
shorn,thorn
short,fort
shot,dot
shot,got
shot,hot
shot,pot
shot,tot
show,bow
show,dough
show,go
show,joe
show,low
show,mow
show,no
show,row
show,sew
show,though
show,toe
shower,power
shower,sour
shower,tower
shows,rose
shun,fun
shun,run
shut,hut
shut,jut
shy,dye
shy,guy
shy,hi
shy,lie
shy,pie
shy,rye
shy,thy
shy,tie
shy,vie
sick,chick
sick,kick
sick,lick
sick,thick
sick,tick
sick,vic
sigh,guy
sigh,lie
sigh,pie
sigh,thigh
sigh,thy
sigh,why
sight,fight
sight,kite
sight,light
sight,night
sight,white
sign,die
sign,line
sign,mine
sign,shine
sign,vine
silk,milk
silly,chili
sing,pine
sing,ring
sink,link
sink,rink
sink,think
sink,zinc
sip,chip
sip,dip
sip,hip
sip,ship
sip,tip
sip,zip
sis,this
sit,kit
six,mix
six,vicks
soak,joke
soak,yolk
soap,hope
soap,pope
soap,rope
sob,cob
sob,job
sock,dock
sock,rock
socks,knocks
sold,cold
sold,gold
sole,coal
sole,goal
son,fun
sore,door
sore,shore
sore,tore
soup,hoop
sour,shower
south,mouth
stick,sting
stiff,sting
still,sting
stitch,sting
strip,string
sub,tub
suck,duck
suit,hoot
sum,hum
sum,numb
sum,thumb
sum,yum
sun,bun
sun,fun
sun,one
sunny,money
surf,turf
swig,swing
swish,swing
switch,swing
table,fable
table,gable
table,label
tack,jack
tack,rack
tack,sack
tack,shack
tack,yak
tag,gag
tag,wag
tail,bale
tail,fail
tail,hail
tail,jail
tail,mail
tail,nail
tail,pail
tail,rail
tail,sail
tail,veil
tail,whale
take,shake
talk,chalk
tall,ball
tall,call
tall,gall
tall,mall
tall,paul
tall,wall
tan,man
tan,than
tank,thank
tanks,thanks
tap,cap
tap,gap
tap,lap
tap,map
tap,nap
tap,zap
tape,cape
tape,jape
tape,shape
tart,chart
tart,dart
tart,heart
taw,thaw
tax,fax
tea,bee
tea,key
tea,pea
tea,sea
teach,leech
teach,peach
teach,reach
teal,peel
team,beam
tear,their
tease,knees
tease,peas
tease,these
teen,mean
tell,cell
tell,yell
ten,den
ten,pen
ten,then
ten,yen
ten,zen
tess,guess
tess,yes
test,chest
test,guest
test,nest
test,rest
test,vest
test,west
test,zest
th,ch
th,dz
th,ng
th,sh
th,voiced
th,voiceless
th,zh
than,ban
than,can
than,dan
than,fan
than,man
than,nat
than,pan
than,ran
than,tan
than,van
thank,dank
thank,hank
thank,sank
thank,tank
thanks,banks
thanks,ranks
thanks,shanks
thanks,tanks
thanks,yanks
that,bat
that,cat
that,chat
that,fat
that,gnat
that,hat
that,mat
that,pat
that,rat
that,sat
that,vat
thatch,hatch
thaw,gnaw
thaw,jaw
thaw,law
thaw,paw
thaw,raw
thaw,saw
thee,bee
thee,fee
thee,knee
thee,lee
thee,me
thee,sea
thee,she
thee,we
thee,ye
their,bear
their,care
their,chir
their,dare
their,hair
their,lair
their,pair
their,rare
their,share
their,tear
their,wear
them,hem
then,den
then,fen
then,hen
then,ken
then,men
then,pen
then,ten
then,when
then,wren
then,zen
there,bare
there,fair
there,mare
there,where
these,bees
these,c
these,cheese
these,d
these,fees
these,g
these,keys
these,knees
these,peas
these,tease
these,v
these,wheeze
these,z
they,bay
they,day
they,hay
they,jay
they,lay
they,may
they,neigh
they,pay
they,say
they,shay
they,way
they,yay
thick,bic
thick,chick
thick,hick
thick,kick
thick,lick
thick,mick
thick,nick
thick,pick
thick,rick
thick,schick
thick,sick
thick,tick
thick,vick
thick,wick
thief,beef
thief,leaf
thief,reef
thief,sheaf
thigh,pie
thigh,sigh
thigh,thy
thigh,vie
thimble,nimble
thin,chin
thin,fin
thin,thing
thin,win
think,kink
think,link
think,mink
think,pink
think,rink
think,sink
think,wink
think,zinc
third,bird
third,curd
third,gird
third,herd
third,nerd
third,word
thirsty,kirsty
thirty,birdie
thirty,dirty
thirty,gertie
this,hiss
this,kiss
this,miss
this,sis
thong,tong
thor,core
thor,door
thor,four
thor,war
thorn,born
thorn,mourn
thorn,shorn
thorn,torn
thorn,worn
those,boughs
those,chose
those,doze
those,foes
those,hose
those,nose
those,pose
those,rose
those,toes
those,woes
though,bow
though,dough
though,foe
though,go
though,hoe
though,joe
though,no
though,row
though,sew
though,show
though,toe
though,woe
though,yo
thread,fred
three,free
thug,pug
thumb,come
thumb,dumb
thumb,gum
thumb,hum
thumb,mum
thumb,numb
thumb,sum
thumb,yum
thumper,bumper
thunder,wonder
thy,buy
thy,die
thy,lie
thy,my
thy,pie
thy,shy
thy,sigh
thy,vie
thy,why
tick,chick
tick,lick
tick,mick
tick,sick
tick,thick
tick,vick
tie,buy
tie,die
tie,guy
tie,high
tie,lie
tie,my
tie,pie
tie,rye
tie,shy
tie,why
tiff,ting
tight,bite
tight,kite
tight,light
tight,might
tight,night
tight,white
tile,vial
till,ting
tin,chin
tin,fin
tin,gin
tin,pin
tin,shin
tin,ting
tin,win
tine,pine
tip,chip
tip,dip
tip,hip
tip,lip
tip,nip
tip,sip
tip,ting
tips,ship
toast,coast
toast,ghost
toast,most
toast,roast
toe,bow
toe,hoe
toe,no
toe,row
toe,show
toe,though
toe,woe
toes,nose
toes,rose
toes,those
toffee,coffee
ton,fun
ton,one
ton,tongue
tone,bone
took,hook
took,look
took,nook
tool,cool
tool,fool
tool,ghoul
tool,rule
top,hop
top,mop
top,shop
tore,door
tore,sore
torn,horn
torn,thorn
tot,dot
tot,knot
tot,yacht
tote,coat
touch,tongue
tough,tongue
tower,shower
tower,sour
town,down
town,gown
toy,boy
tub,cub
tub,hub
tub,sub
tuck,luck
tuck,tongue
tug,jug
tug,lug
tug,rug
tug,tongue
turf,surf
tut,tongue
two,boo
two,chew
two,moo
two,shoe
two,who
two,you
two,zoo
type,wipe
van,ban
van,can
van,dan
van,fan
van,jan
van,man
van,pan
van,ran
van,than
vane,cane
vast,cast
vat,bat
vat,cat
vat,chat
vat,fat
vat,hat
vat,rat
vat,sat
vat,that
vaughn,dawn
vaughn,fawn
vaughn,lawn
vaughn,yawn
veal,deal
veal,heel
veal,kneel
veal,meal
veal,reel
veal,zeal
veer,cheer
veer,deer
veer,fear
veer,gear
veer,hear
veer,jeer
veer,near
veer,shear
veer,year
veil,bale
veil,fail
veil,gale
veil,hail
veil,jail
veil,kale
veil,mail
veil,nail
veil,pail
veil,rail
veil,sail
veil,sale
veil,shale
veil,tail
veil,whale
veil,yale
vein,chain
vein,jane
vein,lane
vein,mane
vein,rain
vein,shane
vein,wane
vent,dent
verse,nurse
verse,purse
verse,worse
vest,best
vest,chest
vest,guest
vest,pest
vest,rest
vest,test
vest,west
vest,zest
vet,bet
vet,debt
vet,get
vet,jet
vet,let
vet,met
vet,net
vet,pet
vet,set
vet,wet
vet,yet
vial,nile
vic,chick
vic,lick
vic,mick
vic,schick
vic,sick
vic,thick
vic,tick
vicks,fix
vicks,six
vie,guy
vie,high
vie,lie
vie,pie
vie,rye
vie,shy
vie,thigh
vie,thy
vie,tie
vie,why
vile,bile
vile,dial
vile,file
vile,mile
vile,rile
vile,tile
vine,dine
vine,fine
vine,line
vine,mine
vine,nine
vine,pine
vine,shine
vine,sign
vine,wine
vote,dote
vote,goat
vote,moat
vote,note
vote,wrote
vow,bow
vow,cow
vow,how
vow,now
vow,pow
vow,sow
vow,wow
wade,jade
wag,bag
wag,gag
wag,rag
wag,sag
wag,tag
wage,cage
wage,page
wait,late
wake,lake
wake,rake
wake,shake
walk,chalk
wall,ball
wall,call
wall,fall
wall,gall
wall,hall
wall,mall
wall,shawl
wall,tall
war,thor
wave,dave
wave,gave
wave,shave
way,hay
way,they
way,yay
wayne,chain
wayne,vein
we,thee
wear,care
wear,their
wed,bed
wed,fed
wed,head
wed,lead
wed,red
wed,said
wed,shed
wed,zed
weed,deed
weed,feed
weed,lead
weed,need
weep,deep
weep,heap
weep,jeep
weep,keep
weep,leap
weep,sheep
weigh,jay
weigh,may
weigh,neigh
well,shell
west,best
west,chest
west,test
west,vest
west,zest
wet,jet
wet,let
wet,vet
wet,yet
whack,back
whack,knack
whack,sack
whack,yak
whack,zach
whale,fail
whale,gail
whale,hail
whale,jail
whale,nail
whale,sale
whale,tail
whale,veil
wham,yam
wheat,heat
wheat,meat
wheat,neat
wheat,seat
wheat,sheet
wheel,deal
wheel,kneel
wheel,meal
wheel,peel
wheel,real
wheeze,keys
wheeze,knees
wheeze,these
wheeze,v
wheeze,z
when,den
when,ken
when,men
when,pen
when,then
when,yen
when,zen
where,there
whiff,wing
while,dial
whim,wing
whine,dine
whine,mine
whine,pine
whine,vine
whip,chip
whip,dip
whip,hip
whip,nip
whip,ship
whip,wing
whip,zip
white,bite
white,fight
white,kite
white,light
white,might
white,night
white,sight
white,tight
whiz,wing
who,chew
who,do
who,goo
who,lou
who,shoe
who,two
who,you
who,zoo
why,buy
why,guy
why,high
why,my
why,pie
why,sigh
why,thy
why,tie
wick,chick
wick,lick
wick,thick
wick,wing
wife,life
wig,dig
wig,fig
wig,gig
wig,jig
wig,pig
wig,rig
wig,wing
will,gill
will,mill
will,wing
win,chin
win,fin
win,kin
win,pin
win,shin
win,thin
win,tin
win,wing
wind,kind
wine,shine
wing,ring
wink,link
wink,rink
wink,think
wink,zinc
wipe,pipe
wipe,type
wish,wing
wit,wing
wit,zit
witch,wing
with,wing
woe,bow
woe,foe
woe,go
woe,mow
woe,no
woe,sew
woe,though
woe,toe
woes,hose
woes,those
wok,hock
wok,rock
wonder,thunder
wool,pull
word,third
worm,germ
worn,thorn
worse,purse
worst,burst
worst,first
wow,vow
wrap,zap
wreck,neck
wreck,peck
wren,ten
wren,then
wrench,bench
wrestle,nestle
wrote,vote
yacht,cot
yacht,dot
yacht,got
yacht,hot
yacht,jot
yacht,lot
yacht,not
yacht,pot
yacht,rot
yacht,tot
yak,back
yak,hack
yak,jack
yak,knack
yak,mac
yak,pack
yak,rack
yak,sack
yak,shack
yak,tack
yak,whack
yak,zach
yale,veil
yam,dam
yam,ham
yam,jam
yam,lamb
yam,pam
yam,ram
yam,sam
yam,wham
yank,hank
yank,lank
yank,rank
yank,shank
yank,tank
yanks,thanks
yap,lap
yap,map
yap,nap
yap,rap
yap,sap
yap,zap
yard,hard
yard,lard
yawn,dawn
yawn,fawn
yawn,lawn
yawn,pawn
yawn,vaughn
yay,bay
yay,day
yay,faye
yay,hay
yay,jay
yay,kay
yay,lay
yay,may
yay,neigh
yay,pay
yay,ray
yay,say
yay,they
yay,way
ye,thee
year,cheer
year,gear
year,hear
year,veer
yell,cell
yell,fell
yell,gel
yell,nell
yell,shell
yell,tell
yellow,cello
yellow,hello
yellow,mellow
yen,ben
yen,den
yen,fen
yen,hen
yen,ken
yen,pen
yen,ten
yen,when
yen,zen
yes,bess
yes,chess
yes,guess
yes,less
yes,mess
yes,tess
yet,bet
yet,debt
yet,get
yet,jet
yet,let
yet,met
yet,net
yet,pet
yet,set
yet,vet
yet,wet
yeti,jetty
yo,though
yolk,coke
yolk,folk
yolk,joke
yolk,soak
you,boo
you,do
you,pooh
you,shoe
you,sue
you,two
you,who
yum,dumb
yum,gum
yum,sum
yum,thumb
zach,back
zach,rack
zach,shack
zack,hack
zack,jack
zack,knack
zack,lack
zack,mack
zack,yak
zane,chain
zap,cap
zap,chap
zap,gap
zap,map
zap,nap
zap,sap
zap,tap
zap,wrap
zap,yap
zeal,veal
zed,dead
zed,fed
zed,head
zed,lead
zed,ned
zed,red
zen,den
zen,hen
zen,jen
zen,men
zen,pen
zen,ten
zen,then
zen,when
zen,wren
zen,yen
zest,chest
zest,guest
zest,nest
zest,rest
zest,test
zest,vest
zest,west
zinc,mink
zinc,rink
zinc,sink
zinc,think
zinc,wink
zing,king
zing,ring
zip,dip
zip,hip
zip,lip
zip,nip
zip,rip
zip,ship
zip,sip
zip,whip
zit,fit
zit,hit
zit,kit
zit,knit
zit,lit
zit,mitt
zit,wit
zit,writ
zone,bone
zone,cone
zone,hone
zone,joan
zone,lone
zone,moan
zone,phone
zoo,boo
zoo,chew
zoo,coo
zoo,do
zoo,goo
zoo,lou
zoo,moo
zoo,pooh
zoo,shoe
zoo,two
zoo,who
zoom,boom
zoom,room
zoos,choose
